Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
632	12825506	n/a	0	0	C1	N	0	01000000010	538	154	22.1	1.83	2.93	38572	538	n/a	32064	526	n/a	2544	510	n/a	3004	532	n/a	
633	12825510	n/a	0	0	C1	N	0	01000000010	340	158	21.3	1.77	3.15	65532	340	n/a	30372	340	n/a	2348	308	n/a	2864	316	n/a	
634	12825513	n/a	0	0	C1	N	0	01000000010	668	238	30.1	2.54	4.47	48056	668	n/a	38224	668	n/a	3016	662	n/a	3980	668	n/a	
635	12825517	n/a	0	0	C1	N	0	01001000010	896	460	43.5	4.07	14.0	65532	896	n/a	61452	892	n/a	4984	866	n/a	6708	884	n/a	
636	12825517	n/a	0	0	C1	N	0	01000000010	628	327	32.7	2.96	5.71	65532	628	n/a	65532	596	n/a	6864	596	n/a	7404	586	n/a	
637	12825538	n/a	0	0	C1	N	0	01000000010	486	295	44.3	4.01	10.9	65532	486	n/a	48236	484	n/a	3888	442	n/a	5856	462	n/a	
638	12825553	n/a	0	0	C1	N	0	01001000010	950	651	40.2	4.49	27.3	65532	950	n/a	21552	950	n/a	1704	940	n/a	5888	940	n/a	
639	12825556	n/a	0	0	C1	N	0	01000000010	758	413	29.6	2.72	8.19	65532	758	n/a	27328	720	n/a	2084	698	n/a	2592	728	n/a	
640	12825570	n/a	0	0	C1	N	0	01000000010	832	545	43.2	3.80	10.1	65532	832	n/a	49776	788	n/a	3912	780	n/a	5008	792	n/a	
641	12825571	n/a	0	0	C1	N	0	01001000010	772	563	70.9	6.06	15.2	65532	772	n/a	41456	764	n/a	3204	756	n/a	4796	760	n/a	
642	12825571	n/a	0	0	C1	N	0	01000000010	344	177	24.1	1.86	3.08	54644	344	n/a	25860	318	n/a	1988	308	n/a	2124	302	n/a	
643	12825578	n/a	0	0	C1	N	0	01000000010	572	172	15.6	1.28	2.16	35816	572	n/a	18548	572	n/a	1416	516	n/a	1660	548	n/a	
644	12825624	n/a	0	0	C1	N	0	01000000010	810	504	33.9	3.12	9.40	65532	810	n/a	38516	766	n/a	3088	760	n/a	5468	762	n/a	
645	12825625	n/a	0	0	C1	N	0	01000000010	554	393	49.7	4.39	12.4	65532	554	n/a	39540	554	n/a	3128	544	n/a	4084	550	n/a	
646	12825637	n/a	0	0	C1	N	0	01000000010	950	609	40.9	3.60	10.6	65532	950	n/a	38220	900	n/a	2952	900	n/a	3980	914	n/a	
647	12825638	n/a	0	0	C1	N	0	01000000010	634	248	23.2	1.98	3.63	48692	634	n/a	41736	614	n/a	3320	596	n/a	3728	604	n/a	
648	12825647	n/a	0	0	C1	N	0	01000000010	1390	670	32.2	3.20	11.8	65532	1390	n/a	18100	1354	n/a	1480	1336	n/a	4228	1358	n/a	
649	12825651	n/a	0	0	C1	N	0	01000000000	302	119	8.43	0.71	1.29	65532	302	n/a	10088	302	n/a	792	302	n/a	924	302	n/a	
650	12825652	n/a	0	0	C1	N	0	01000000010	986	628	45.1	3.94	11.2	65532	986	n/a	36596	936	n/a	2772	942	n/a	3552	944	n/a	
651	12825662	n/a	0	0	C1	N	0	01001000010	718	522	47.7	4.54	17.0	65532	718	n/a	52452	718	n/a	4120	716	n/a	5076	718	n/a	
652	12825665	n/a	0	0	C1	N	0	01000000010	762	434	24.2	2.41	8.97	65532	762	n/a	21356	762	n/a	1684	748	n/a	2024	750	n/a	
653	12825675	n/a	0	0	C1	N	0	01000000010	444	146	18.5	1.56	2.80	37916	444	n/a	46808	430	n/a	3652	394	n/a	4232	408	n/a	
654	12825693	n/a	0	0	C1	N	0	01000000010	804	471	28.2	2.74	9.33	65532	804	n/a	24096	804	n/a	2104	802	n/a	5180	798	n/a	
655	12825708	n/a	0	0	C1	N	0	01000000010	762	292	33.0	2.80	5.32	53592	762	n/a	61412	762	n/a	4880	758	n/a	5560	758	n/a	
656	12825715	n/a	0	0	C1	N	0	01000000010	332	121	18.4	1.55	2.91	44260	332	n/a	15672	332	n/a	1260	314	n/a	1956	318	n/a	
657	12825725	n/a	0	0	C1	N	0	01000000010	1050	550	47.1	4.22	11.9	65532	1050	n/a	42536	1050	n/a	3324	1038	n/a	4120	1034	n/a	
658	12825728	n/a	0	0	C1	N	0	01000000010	880	562	34.7	3.18	10.3	65532	880	n/a	50164	824	n/a	4012	824	n/a	5696	850	n/a	
659	12825776	n/a	0	0	C1	N	0	01000000010	470	173	20.8	1.73	2.84	36472	470	n/a	47172	466	n/a	3784	460	n/a	4536	462	n/a	
660	12825783	n/a	0	0	C1	N	0	01001000010	1004	636	50.6	4.61	13.1	65532	1004	n/a	42904	1004	n/a	3412	988	n/a	4056	986	n/a	
661	12825788	n/a	0	0	C1	N	0	01000000010	968	485	43.6	3.95	11.1	65532	968	n/a	50620	968	n/a	4004	960	n/a	4848	954	n/a	
662	12825796	n/a	0	0	C1	N	0	00000000000	106	20.4	0.11	0.03	0.18	28960	106	n/a	192	102	n/a	56	96	n/a	372	102	n/a	
663	12825797	n/a	0	0	C1	N	0	01000000010	740	331	34.9	2.94	5.78	47888	740	n/a	43440	740	n/a	3344	732	n/a	3796	728	n/a	
664	12825801	n/a	0	0	C1	N	0	01000000010	770	464	36.7	3.47	12.4	65532	770	n/a	33596	744	n/a	2668	736	n/a	3508	744	n/a	
665	12825809	n/a	0	0	C1	N	0	01000000010	642	303	24.7	2.25	6.40	65532	642	n/a	32552	606	n/a	2680	620	n/a	5116	604	n/a	
666	12825858	n/a	0	0	C1	N	0	01000000000	318	112	4.34	0.46	1.88	65532	318	n/a	3708	318	n/a	324	316	n/a	1360	318	n/a	
667	12825900	n/a	0	0	C1	N	0	01000000010	940	608	39.9	3.72	12.1	65532	940	n/a	37088	906	n/a	2960	888	n/a	4000	906	n/a	
668	12825925	n/a	0	0	C1	N	0	01000000010	896	568	42.1	3.79	11.3	64828	896	n/a	44124	896	n/a	3384	894	n/a	4472	894	n/a	
669	12825938	n/a	0	0	C1	N	0	01000000010	804	513	37.0	4.09	10.2	65532	804	n/a	65532	752	n/a	9640	752	n/a	13132	784	n/a	
670	12825988	n/a	0	0	C1	N	0	01000000010	438	290	40.2	3.56	9.10	65532	438	n/a	41748	436	n/a	3276	404	n/a	4400	430	n/a	
671	12825989	n/a	0	0	C1	N	0	10000000000	188	29.6	0.79	0.09	0.16	15528	188	n/a	1836	184	n/a	180	158	n/a	272	162	n/a	
672	12825994	n/a	0	0	C1	N	0	01000000010	734	468	28.2	2.76	10.4	65532	734	n/a	19924	690	n/a	1628	676	n/a	3712	688	n/a	
673	12826007	n/a	0	0	C1	N	0	10000000000	158	18.2	0.14	0.04	0.14	14524	158	n/a	124	158	n/a	52	148	n/a	176	154	n/a	
674	12826030	n/a	0	0	C1	N	0	01000000010	1108	670	37.3	3.47	10.2	65532	1108	n/a	28752	1108	n/a	2180	1100	n/a	2828	1106	n/a	
675	12826062	n/a	0	0	C1	N	0	01000000010	878	238	24.1	2.04	3.87	39864	878	n/a	37772	854	n/a	2888	838	n/a	3748	850	n/a	
676	12826109	n/a	0	0	C1	N	0	01000000010	800	479	24.7	2.50	9.62	65532	800	n/a	14468	800	n/a	1156	798	n/a	1812	794	n/a	
677	12826141	n/a	0	0	C1	N	0	00000000000	100	20.8	0.45	0.05	0.09	28040	100	n/a	944	100	n/a	104	82	n/a	204	90	n/a	
678	12826141	n/a	0	0	C1	N	0	01000000010	314	188	15.1	1.29	2.82	65532	314	n/a	19436	314	n/a	1516	298	n/a	2120	288	n/a	
679	12826141	n/a	0	0	C1	N	0	01000000010	964	593	37.0	3.30	10.3	65532	964	n/a	32364	906	n/a	2476	900	n/a	3096	910	n/a	
680	12826146	n/a	0	0	C1	N	0	01000000010	694	289	36.9	3.15	6.20	49344	694	n/a	49112	694	n/a	3780	692	n/a	4756	688	n/a	
681	12826159	n/a	0	0	C1	N	0	00000011000	60	13.8	0.12	0.02	0.08	32968	60	n/a	380	58	n/a	56	52	n/a	268	60	n/a	
682	12826185	n/a	0	0	C1	N	0	01000000010	624	421	35.4	3.35	11.5	65532	624	n/a	28772	610	n/a	2308	592	n/a	4200	600	n/a	
683	12826190	n/a	0	0	C1	N	0	01000000010	870	529	46.0	4.07	10.2	64224	870	n/a	44252	870	n/a	3504	860	n/a	4072	870	n/a	
684	12826197	n/a	0	0	C1	N	0	01000000010	1116	724	51.6	4.61	12.2	65532	1116	n/a	54292	1116	n/a	4140	1092	n/a	4988	1104	n/a	
685	12826202	n/a	0	0	C1	N	0	01000000010	884	534	29.8	3.07	12.9	65532	884	n/a	25000	884	n/a	2044	882	n/a	3632	884	n/a	
686	12826202	n/a	0	0	C1	N	0	01000000010	986	629	22.5	2.17	9.34	65532	986	n/a	25848	928	n/a	2004	912	n/a	2528	934	n/a	
687	12826204	n/a	0	0	C1	N	0	01000000010	854	529	41.8	3.85	11.0	65532	854	n/a	65532	800	n/a	5836	790	n/a	7604	812	n/a	
688	12826243	n/a	0	0	C1	N	0	01000000010	540	131	17.0	1.39	2.16	65532	540	n/a	17524	534	n/a	1384	510	n/a	1580	526	n/a	
689	12826320	n/a	0	0	C1	N	0	01000000010	872	464	24.9	2.56	11.4	65532	872	n/a	18556	870	n/a	1456	868	n/a	2700	862	n/a	
690	12826330	n/a	0	0	C1	N	0	01000000010	508	332	44.3	4.11	11.3	65532	508	n/a	65532	508	n/a	6304	476	n/a	8204	504	n/a	
691	12826361	n/a	0	0	C1	N	0	01000000010	818	431	38.6	3.30	7.32	59872	818	n/a	36120	780	n/a	2836	790	n/a	3848	804	n/a	
692	12826383	n/a	0	0	C1	N	0	00000000000	132	22.8	0.52	0.06	0.11	27868	132	n/a	1480	132	n/a	144	120	n/a	244	118	n/a	
693	12826384	n/a	0	0	C1	N	0	01000000010	686	362	22.9	2.22	7.60	65532	686	n/a	15416	686	n/a	1184	684	n/a	2164	680	n/a	
694	12826401	n/a	0	0	C1	N	0	01000000010	960	444	43.6	4.01	10.1	65532	960	n/a	65532	960	n/a	6652	950	n/a	8416	942	n/a	
695	12826402	n/a	0	0	C1	N	0	00000000000	104	22.3	0.11	0.03	0.15	27412	104	n/a	132	102	n/a	56	90	n/a	212	102	n/a	
696	12826407	n/a	0	0	C1	N	0	01000000010	450	272	34.8	2.96	6.28	65532	450	n/a	65532	446	n/a	5468	404	n/a	6748	416	n/a	
697	12826459	n/a	0	0	C1	N	0	01000000010	956	517	36.9	3.31	8.65	58228	956	n/a	37124	956	n/a	2876	930	n/a	3568	946	n/a	
698	12826471	n/a	0	0	C1	N	0	01000000010	828	479	40.0	3.61	11.0	65072	828	n/a	37524	780	n/a	2988	780	n/a	3832	788	n/a	
699	12826652	n/a	0	0	C1	N	0	01000000010	956	614	50.0	4.38	11.6	65532	956	n/a	56180	888	n/a	4332	898	n/a	5452	898	n/a	
700	12826660	n/a	0	0	C1	N	0	01000000010	822	464	28.9	2.57	7.08	62776	822	n/a	27468	786	n/a	2112	776	n/a	2716	790	n/a	
701	12826724	n/a	0	0	C1	N	0	01000000010	656	410	25.4	2.47	8.90	65532	656	n/a	20856	656	n/a	1608	656	n/a	2072	656	n/a	
702	12826733	n/a	0	0	C1	N	0	01000000010	514	303	23.0	2.36	10.2	65532	514	n/a	15148	514	n/a	1224	514	n/a	3252	514	n/a	
703	12826738	n/a	0	0	C1	N	0	01000000010	578	399	29.9	2.93	11.2	65532	578	n/a	48632	578	n/a	3760	578	n/a	4612	578	n/a	
704	12826938	n/a	0	0	C1	N	0	01000000010	860	534	30.9	2.83	8.21	65532	860	n/a	50956	810	n/a	4036	824	n/a	4896	818	n/a	
705	12827007	n/a	0	0	C1	N	0	01001000010	1044	648	49.7	4.76	18.2	65532	1044	n/a	46892	1044	n/a	3728	1036	n/a	5300	1034	n/a	
706	12827058	n/a	0	0	C1	N	0	01000000010	846	521	36.6	3.22	8.61	65532	846	n/a	35148	816	n/a	2744	812	n/a	3528	814	n/a	
707	12827075	n/a	0	0	C1	N	0	01000000010	928	512	31.8	2.88	8.70	64548	928	n/a	30292	884	n/a	2412	888	n/a	3136	880	n/a	
708	12827091	n/a	0	0	C1	N	0	01000000010	956	629	47.4	4.26	12.4	65532	956	n/a	39024	956	n/a	3048	948	n/a	3768	946	n/a	
709	12827178	n/a	0	0	C1	N	0	01000000010	716	390	49.8	4.21	9.54	65532	716	n/a	45068	672	n/a	3696	658	n/a	6472	670	n/a	
710	12827361	n/a	0	0	C1	N	0	01000000010	672	464	24.8	2.44	8.49	65532	672	n/a	24460	672	n/a	1908	672	n/a	2692	672	n/a	
711	12827404	n/a	0	0	C1	N	0	01000000010	662	238	19.1	1.64	3.40	45756	662	n/a	19916	634	n/a	1628	606	n/a	2124	626	n/a	
712	12827453	n/a	0	0	C1	N	0	01000000010	858	555	50.8	4.42	12.3	65532	858	n/a	42100	820	n/a	3260	802	n/a	3976	816	n/a	
713	12827653	n/a	0	0	C1	N	0	01000000010	820	530	39.9	3.58	10.7	65532	820	n/a	31216	764	n/a	2608	744	n/a	4872	782	n/a	
714	12827852	n/a	0	0	C1	N	0	00000011000	60	13.7	0.08	0.01	0.07	30180	60	n/a	180	60	n/a	48	46	n/a	228	48	n/a	
715	12827960	n/a	0	0	C1	N	0	01000000010	554	343	51.8	4.47	10.9	65532	554	n/a	44548	552	n/a	3540	520	n/a	5128	512	n/a	
716	12828777	n/a	0	0	C1	N	0	01000000010	936	566	36.8	4.39	11.8	65532	936	n/a	65532	896	n/a	11172	892	n/a	13928	920	n/a	
717	12829650	n/a	0	0	C1	N	0	01000000010	860	431	23.5	2.22	7.32	65532	860	n/a	17752	840	n/a	1440	838	n/a	1872	844	n/a	
718	12830171	n/a	0	0	C1	N	0	01000000010	832	480	46.2	4.07	9.90	65532	832	n/a	45680	832	n/a	3656	832	n/a	4368	832	n/a	
719	12830346	n/a	0	0	C1	N	0	00000011100	60	6.37	0.04	0.01	0.15	13216	60	n/a	96	60	n/a	44	60	n/a	516	54	n/a	
720	12831278	n/a	0	0	C1	N	0	01000000010	750	394	41.5	3.59	8.85	57064	750	n/a	47556	750	n/a	3644	748	n/a	4344	742	n/a	
721	12834054	n/a	0	0	C1	N	0	01000000010	908	462	44.1	3.82	8.98	65532	908	n/a	58720	908	n/a	4628	906	n/a	5536	906	n/a	
722	12847414	n/a	0	0	C2	N	0	00000000000	96	6.81	0.09	0.01	0.01	7204	96	n/a	124	96	n/a	36	68	n/a	36	28	n/a	
723	12852500	n/a	0	0	C2	N	0	10000000000	160	13.5	0.28	0.04	0.07	7664	160	n/a	452	160	n/a	64	140	n/a	104	138	n/a	
724	12871418	n/a	0	0	C3	N	0	00000011100	70	7.78	0.12	0.01	0.01	13468	70	n/a	224	70	n/a	36	56	n/a	48	38	n/a	
725	12877525	n/a	0	0	C3	N	0	10000000000	190	21.4	0.37	0.04	0.09	11344	190	n/a	448	190	n/a	60	148	n/a	132	166	n/a	
726	12877611	n/a	0	0	C3	N	0	01000000010	460	234	27.2	2.33	5.20	65532	460	n/a	43348	444	n/a	3508	432	n/a	5772	426	n/a	
727	12877633	n/a	0	0	C3	N	0	01000000010	1018	530	50.3	4.52	12.3	65532	1018	n/a	51512	1018	n/a	4092	1016	n/a	4840	1018	n/a	
728	12877634	n/a	0	0	C3	N	0	01000000010	234	152	25.9	2.06	3.22	65532	234	n/a	31976	234	n/a	2428	218	n/a	2692	220	n/a	
729	12877646	n/a	0	0	C3	N	0	01000000010	942	485	36.4	3.38	10.6	65532	942	n/a	36312	942	n/a	2836	916	n/a	3372	920	n/a	
730	12877661	n/a	0	0	C3	N	0	01000000010	1074	538	39.0	3.57	9.94	65312	1074	n/a	30892	1074	n/a	2456	1056	n/a	3436	1064	n/a	
731	12877674	n/a	0	0	C3	N	0	01001000010	820	517	42.8	4.00	13.5	65532	820	n/a	65532	820	n/a	5468	818	n/a	7072	820	n/a	
732	12877678	n/a	0	0	C3	N	0	00000000010	756	80.5	12.6	1.07	1.83	18156	756	n/a	10500	756	n/a	824	682	n/a	988	744	n/a	
733	12877711	n/a	0	0	C3	N	0	01000000010	914	599	51.2	4.47	11.6	65412	914	n/a	43312	900	n/a	3280	894	n/a	4184	896	n/a	
734	12877723	n/a	0	0	C3	N	0	01000000010	978	537	32.3	3.13	12.3	65532	978	n/a	22548	978	n/a	1776	932	n/a	2672	968	n/a	
735	12877741	n/a	0	0	C3	N	0	01000000010	726	461	37.9	3.52	12.5	65532	726	n/a	42028	694	n/a	3500	668	n/a	6656	680	n/a	
736	12877778	n/a	0	0	C3	N	0	01000000010	708	442	45.2	3.97	10.6	65532	708	n/a	42752	708	n/a	3340	700	n/a	4136	696	n/a	
737	12877791	n/a	0	0	C3	N	0	01000000010	578	191	24.1	1.95	3.13	37208	578	n/a	38996	574	n/a	2992	560	n/a	3604	560	n/a	
738	12877931	n/a	0	0	C3	N	0	01000000010	356	172	12.2	1.08	2.41	65532	356	n/a	12860	356	n/a	1036	352	n/a	1484	342	n/a	
739	12877948	n/a	0	0	C3	N	0	01000000010	878	514	38.2	4.12	10.4	65532	878	n/a	65532	878	n/a	9468	868	n/a	11740	874	n/a	
740	12877984	n/a	0	0	C3	N	0	01000000010	870	511	30.8	2.88	9.25	65532	870	n/a	30100	870	n/a	2384	864	n/a	3188	868	n/a	
741	12877985	n/a	0	0	C3	N	0	01000000010	906	571	44.8	3.94	10.5	65532	906	n/a	65532	906	n/a	5652	896	n/a	7284	898	n/a	
742	12878032	n/a	0	0	C3	N	0	01000000010	942	584	36.0	3.38	11.3	65532	942	n/a	33420	942	n/a	2548	926	n/a	3168	928	n/a	
743	12878054	n/a	0	0	C3	N	0	10000000000	180	14.5	0.40	0.07	0.09	8504	180	n/a	712	180	n/a	84	172	n/a	84	162	n/a	
744	12878069	n/a	0	0	C3	N	0	01001000010	738	477	34.7	3.41	13.5	65532	738	n/a	27804	738	n/a	2164	730	n/a	3808	730	n/a	
745	12878091	n/a	0	0	C3	N	0	01000000010	704	372	33.0	2.86	6.64	56936	704	n/a	47732	670	n/a	3708	662	n/a	4728	686	n/a	
746	12878127	n/a	0	0	C3	N	0	01001000010	770	511	31.9	3.15	13.9	65532	770	n/a	26288	736	n/a	2400	718	n/a	8004	728	n/a	
747	12878176	n/a	0	0	C3	N	0	01000000010	856	475	31.8	2.84	8.20	65532	856	n/a	32144	808	n/a	2500	796	n/a	3272	824	n/a	
748	12878177	n/a	0	0	C3	N	0	01000000010	812	466	34.1	3.11	9.27	65532	812	n/a	43448	802	n/a	3428	758	n/a	4236	798	n/a	
749	12878217	n/a	0	0	C3	N	0	01001000010	368	238	37.9	3.58	14.4	65532	368	n/a	33972	368	n/a	2680	348	n/a	7576	358	n/a	
750	12878261	n/a	0	0	C3	N	0	01000000010	404	181	14.2	1.21	2.50	55092	404	n/a	12512	404	n/a	1012	396	n/a	1564	404	n/a	
751	12878301	n/a	0	0	C3	N	0	01001000010	892	510	26.9	2.83	13.2	65532	892	n/a	18484	892	n/a	1448	882	n/a	2592	892	n/a	
752	12878332	n/a	0	0	C3	N	0	01000000010	732	453	25.1	2.33	7.20	65532	732	n/a	28760	678	n/a	2364	658	n/a	4336	696	n/a	
753	12878347	n/a	0	0	C3	N	0	01000000010	760	534	39.7	3.99	11.8	65532	760	n/a	65532	730	n/a	7144	726	n/a	9160	738	n/a	
754	12878350	n/a	0	0	C3	N	0	01000000010	868	590	40.9	4.30	12.7	65532	868	n/a	65532	834	n/a	7972	830	n/a	10556	846	n/a	
755	12878356	n/a	0	0	C3	N	0	01000000010	660	320	34.3	2.91	6.25	51648	660	n/a	45440	650	n/a	3528	652	n/a	4404	650	n/a	
756	12878372	n/a	0	0	C3	N	0	01000000010	732	442	35.5	3.20	8.32	62276	732	n/a	45452	732	n/a	3592	718	n/a	4708	728	n/a	
757	12878376	n/a	0	0	C3	N	0	01000000010	1190	388	30.9	2.80	7.86	34368	1190	n/a	20716	1190	n/a	1620	1186	n/a	2324	1180	n/a	
758	12878405	n/a	0	0	C3	N	0	01000000010	918	532	45.7	3.98	10.3	64196	918	n/a	45704	918	n/a	3532	914	n/a	3956	906	n/a	
759	12878409	n/a	0	0	C3	N	0	01001000010	542	335	55.3	4.86	13.1	65532	542	n/a	52428	542	n/a	4148	538	n/a	7040	540	n/a	
760	12878410	n/a	0	0	C3	N	0	01000000010	906	474	45.3	3.88	9.37	65532	906	n/a	46268	838	n/a	3688	826	n/a	4520	856	n/a	
761	12878442	n/a	0	0	C3	N	0	01000000010	732	372	20.5	1.89	5.11	60104	732	n/a	20504	732	n/a	1624	728	n/a	2220	732	n/a	
762	12878456	n/a	0	0	C3	N	0	01000000010	584	306	47.4	4.13	10.6	65532	584	n/a	45032	574	n/a	3616	510	n/a	5200	556	n/a	
763	12878468	n/a	0	0	C3	N	0	01000000010	458	137	14.3	1.22	2.23	35244	458	n/a	27360	456	n/a	2108	420	n/a	2444	438	n/a	
764	12878491	n/a	0	0	C3	N	0	01000000010	886	537	43.8	3.93	12.4	65532	886	n/a	40780	824	n/a	3120	824	n/a	4044	852	n/a	
765	12878509	n/a	0	0	C3	N	0	01000000010	490	252	25.4	2.31	6.82	55864	490	n/a	25304	490	n/a	1992	484	n/a	3128	488	n/a	
766	12878511	n/a	0	0	C3	N	0	01000000010	684	495	36.8	3.53	10.8	65532	684	n/a	65532	672	n/a	6388	658	n/a	8476	674	n/a	
767	12878528	n/a	0	0	C3	N	0	01000000010	834	523	36.5	3.30	9.48	65532	834	n/a	36304	794	n/a	2892	784	n/a	3588	806	n/a	
768	12878532	n/a	0	0	C3	N	0	01000000010	972	507	46.2	4.07	11.1	65532	972	n/a	51792	972	n/a	3968	964	n/a	5212	962	n/a	
769	12878542	n/a	0	0	C3	N	0	01000000010	284	139	24.9	2.06	3.68	65532	284	n/a	40196	282	n/a	3140	254	n/a	4108	268	n/a	
770	12878558	n/a	0	0	C3	N	0	01000000010	862	463	36.0	3.29	9.69	65532	862	n/a	64908	808	n/a	5136	794	n/a	7480	804	n/a	
771	12878577	n/a	0	0	C3	N	0	01000000010	966	539	34.6	3.17	9.92	65532	966	n/a	30224	928	n/a	2384	928	n/a	3188	938	n/a	
772	12878595	n/a	0	0	C3	N	0	01000000010	606	194	24.0	1.96	3.52	33864	606	n/a	29156	592	n/a	2208	580	n/a	2756	592	n/a	
773	12878598	n/a	0	0	C3	N	0	01000000010	838	506	46.8	4.10	10.9	65532	838	n/a	48444	838	n/a	3736	836	n/a	4876	832	n/a	
774	12878599	n/a	0	0	C3	N	0	01001000010	1046	762	83.3	7.37	21.1	65532	1046	n/a	59448	1046	n/a	4684	1036	n/a	5692	1032	n/a	
775	12878615	n/a	0	0	C3	N	0	01000000010	1010	405	35.8	3.23	8.61	65532	1010	n/a	47328	928	n/a	3768	924	n/a	6948	920	n/a	
776	12878633	n/a	0	0	C3	N	0	01001000010	888	566	36.8	3.62	14.7	65532	888	n/a	39408	888	n/a	3092	878	n/a	4340	884	n/a	
777	12878634	n/a	0	0	C3	N	0	01000000010	752	407	47.6	4.15	11.3	65532	752	n/a	63768	752	n/a	4888	750	n/a	5676	744	n/a	
778	12878640	n/a	0	0	C3	N	0	01000000010	506	333	52.9	4.60	11.4	65532	506	n/a	46868	500	n/a	3716	484	n/a	5460	498	n/a	
779	12878651	n/a	0	0	C3	N	0	01000000010	926	590	33.9	3.04	9.26	65532	926	n/a	35716	912	n/a	2792	902	n/a	3688	910	n/a	
780	12878662	n/a	0	0	C3	N	0	01000000010	900	625	43.3	3.92	10.5	65532	900	n/a	39352	852	n/a	3056	840	n/a	3716	850	n/a	
781	12878670	n/a	0	0	C3	N	0	01001000010	1012	612	36.9	3.67	14.7	65532	1012	n/a	27480	1012	n/a	2136	1004	n/a	3256	1004	n/a	
782	12878699	n/a	0	0	C3	N	0	01000000010	504	314	46.3	4.14	12.1	65532	504	n/a	54720	490	n/a	4412	458	n/a	8624	494	n/a	
783	12878703	n/a	0	0	C3	N	0	01000000010	832	482	27.6	2.64	9.64	65532	832	n/a	40344	790	n/a	3268	786	n/a	3856	806	n/a	
784	12878705	n/a	0	0	C3	N	0	01000000010	548	369	56.4	4.80	11.1	65532	548	n/a	46936	540	n/a	3696	534	n/a	4856	546	n/a	
785	12878731	n/a	0	0	C3	N	0	01000000010	280	111	12.7	1.05	2.05	55612	280	n/a	15296	280	n/a	1224	268	n/a	1884	276	n/a	
786	12878754	n/a	0	0	C3	N	0	01000000010	466	231	18.8	1.61	3.46	65532	466	n/a	36996	456	n/a	2968	430	n/a	4260	440	n/a	
787	12878758	n/a	0	0	C3	N	0	01000000010	804	530	33.0	3.07	9.42	65532	804	n/a	36248	790	n/a	2880	766	n/a	4252	786	n/a	
788	12878771	n/a	0	0	C3	N	0	01000000010	756	356	29.1	2.56	6.09	60988	756	n/a	35480	756	n/a	2748	740	n/a	3116	752	n/a	
789	12878801	n/a	0	0	C3	N	0	01000000010	810	457	27.1	2.61	9.83	65532	810	n/a	19472	810	n/a	1500	808	n/a	2256	808	n/a	
790	12878813	n/a	0	0	C3	N	0	00000011000	60	10.0	0.11	0.02	0.13	22436	60	n/a	256	60	n/a	76	60	n/a	416	54	n/a	
791	12878827	n/a	0	0	C3	N	0	01000000010	702	364	46.5	4.04	10.0	65532	702	n/a	64224	698	n/a	5048	664	n/a	6604	692	n/a	
792	12878827	n/a	0	0	C3	N	0	01000000010	650	301	33.8	2.76	4.99	51876	650	n/a	42072	628	n/a	3308	628	n/a	3940	618	n/a	
793	12878831	n/a	0	0	C3	N	0	01000000010	796	393	32.3	2.86	6.45	63992	796	n/a	37568	796	n/a	2996	792	n/a	3584	784	n/a	
794	12878856	n/a	0	0	C3	N	0	01000000010	290	169	17.4	1.50	3.03	65532	290	n/a	18356	290	n/a	1528	288	n/a	2148	290	n/a	
795	12878889	n/a	0	0	C3	N	0	01000000010	838	398	24.8	2.28	6.49	56464	838	n/a	25088	838	n/a	2008	828	n/a	2364	828	n/a	
796	12878962	n/a	0	0	C3	N	0	01001000010	1060	632	55.5	4.88	13.1	65532	1060	n/a	49212	984	n/a	3844	966	n/a	5136	994	n/a	
797	12878969	n/a	0	0	C3	N	0	01000000010	598	286	36.1	3.03	6.31	65532	598	n/a	44864	580	n/a	3636	554	n/a	6548	576	n/a	
798	12879030	n/a	0	0	C3	N	0	01000000010	792	432	43.1	3.67	9.13	65532	792	n/a	55468	730	n/a	4424	720	n/a	7196	746	n/a	
799	12879116	n/a	0	0	C3	N	0	01000000010	818	397	39.7	3.69	12.7	64456	818	n/a	65532	802	n/a	5824	794	n/a	7448	804	n/a	
800	12879173	n/a	0	0	C3	N	0	01000000010	624	255	25.3	2.11	4.26	44932	624	n/a	28012	616	n/a	2172	596	n/a	2812	624	n/a	
801	12879179	n/a	0	0	C3	N	0	01000000010	720	459	35.6	3.23	9.45	65532	720	n/a	45152	690	n/a	3660	678	n/a	6848	682	n/a	
802	12879190	n/a	0	0	C3	N	0	01000000010	454	287	25.4	2.32	6.43	65532	454	n/a	20860	454	n/a	1680	444	n/a	2676	440	n/a	
803	12879232	n/a	0	0	C3	N	0	01000000010	848	469	44.1	4.10	10.7	65532	848	n/a	65532	848	n/a	6420	844	n/a	7736	846	n/a	
804	12879252	n/a	0	0	C3	N	0	01000000010	448	122	10.7	0.90	1.50	30816	448	n/a	16808	448	n/a	1304	446	n/a	1516	430	n/a	
805	12879291	n/a	0	0	C3	N	0	01000000010	798	515	47.2	4.24	12.1	65532	798	n/a	52052	750	n/a	4056	738	n/a	5072	758	n/a	
806	12879300	n/a	0	0	C3	N	0	01000000010	764	321	28.4	2.37	4.65	43036	764	n/a	30380	722	n/a	2428	716	n/a	3044	716	n/a	
